alpha_F,alpha_T,alpha_N,Rwp,sizeF,sizeT,sizeN,concF,concT,concN
0.42,0.52,0.06,28.5453162,91.7876657,19.08528,61.5220863,21.061,60.444,18.494
0.42,0.54,0.04,28.606159,91.7876657,19.08528,61.5220863,20.439,63.936,15.625
0.42,0.56,0.02,28.8941023,91.7876657,19.08528,61.5220863,20.014,67.223,12.763
0.42,0.58,0.0,31.0587487,91.7876657,19.08528,0.0,22.769,77.231,0.0
0.44,0.0,0.56,44.4060593,91.7876657,0.0,61.5220863,14.539,0.0,85.461
0.44,0.02,0.54,43.5023232,91.7876657,19.08528,61.5220863,15.109,1.437,83.453
0.44,0.04,0.52,42.6766063,91.7876657,19.08528,61.5220863,16.01,1.96,82.03
0.44,0.06,0.5,41.9058656,91.7876657,19.08528,61.5220863,16.975,2.446,80.579
0.44,0.08,0.48,41.1950152,91.7876657,19.08528,61.5220863,17.963,3.01,79.027
0.44,0.1,0.46,40.5454899,91.7876657,19.08528,61.5220863,19.003,3.608,77.389
0.44,0.12,0.44,39.9478649,91.7876657,19.08528,61.5220863,20.099,4.284,75.617
0.44,0.14,0.42,39.5067065,91.7876657,19.08528,61.5220863,21.246,4.946,73.808
0.44,0.16,0.4,39.1091788,91.7876657,19.08528,61.5220863,22.382,5.788,71.83
0.44,0.18,0.38,38.7691281,91.7876657,19.08528,61.5220863,23.58,6.699,69.721
0.44,0.2,0.36,38.4862386,91.7876657,19.08528,61.5220863,26.458,6.91,66.632
0.44,0.22,0.34,38.0678674,91.7876657,19.08528,61.5220863,27.614,8.949,63.437
0.44,0.24,0.32,38.0785654,91.7876657,19.08528,61.5220863,28.926,10.287,60.786
0.44,0.26,0.3,38.2104002,91.7876657,19.08528,61.5220863,30.174,11.824,58.002
0.44,0.28,0.28,36.668695,91.7876657,19.08528,61.5220863,29.392,18.893,51.715
0.44,0.3,0.26,36.2767377,91.7876657,19.08528,61.5220863,30.079,21.241,48.68
0.44,0.32,0.24,35.6489526,91.7876657,19.08528,61.5220863,30.607,24.742,44.652
0.44,0.34,0.22,32.5201457,91.7876657,19.08528,61.5220863,27.15,26.081,46.768
0.44,0.36,0.2,31.7469614,91.7876657,19.08528,61.5220863,27.13,29.697,43.173
0.44,0.38,0.18,31.20606,91.7876657,19.08528,61.5220863,27.002,33.492,39.506
0.44,0.4,0.16,30.624943,91.7876657,19.08528,61.5220863,26.788,37.33,35.882
0.44,0.42,0.14,30.1584743,91.7876657,19.08528,61.5220863,26.453,41.251,32.295
0.44,0.44,0.12,29.5341867,91.7876657,19.08528,61.5220863,25.881,45.161,28.958
0.44,0.46,0.1,29.1835752,91.7876657,19.08528,61.5220863,25.348,49.104,25.548
0.44,0.48,0.08,28.9424148,91.7876657,19.08528,61.5220863,24.739,52.981,22.28
0.44,0.5,0.06,28.8384455,91.7876657,19.08528,61.5220863,24.1,56.722,19.179
0.44,0.52,0.04,29.0491087,91.7876657,19.08528,61.5220863,23.972,59.796,16.232
0.44,0.54,0.02,29.2084023,91.7876657,19.08528,61.5220863,22.969,63.63,13.401
0.44,0.56,0.0,31.4244817,91.7876657,19.08528,0.0,26.11,73.89,0.0
0.46,0.0,0.54,44.961293,91.7876657,0.0,61.5220863,16.899,0.0,83.101
0.46,0.02,0.52,44.0068599,91.7876657,19.08528,61.5220863,17.404,1.851,80.745
0.46,0.04,0.5,43.1712741,91.7876657,19.08528,61.5220863,18.461,2.299,79.24
0.46,0.06,0.48,42.34985,91.7876657,19.08528,61.5220863,19.579,2.831,77.59
0.46,0.08,0.46,41.5892714,91.7876657,19.08528,61.5220863,20.744,3.398,75.858
0.46,0.1,0.44,40.8898029,91.7876657,19.08528,61.5220863,21.972,3.945,74.083
0.46,0.12,0.42,40.2963219,91.7876657,19.08528,61.5220863,23.164,4.665,72.171
0.46,0.14,0.4,39.7099368,91.7876657,19.08528,61.5220863,24.449,5.443,70.108
0.46,0.16,0.38,39.2399064,91.7876657,19.08528,61.5220863,25.738,6.301,67.962
0.46,0.18,0.36,38.8018911,91.7876657,19.08528,61.5220863,27.094,7.215,65.691
0.46,0.2,0.34,38.565907,91.7876657,19.08528,61.5220863,28.436,8.386,63.179
0.46,0.22,0.32,38.4043056,91.7876657,19.08528,61.5220863,29.716,9.765,60.519
0.46,0.24,0.3,38.2216359,91.7876657,19.08528,61.5220863,32.955,10.289,56.756
0.46,0.26,0.28,37.5923154,91.7876657,19.08528,61.5220863,33.985,13.334,52.681
0.46,0.28,0.26,36.3234741,91.7876657,19.08528,61.5220863,33.226,18.781,47.993
0.46,0.3,0.24,35.6264147,91.7876657,19.08528,61.5220863,33.893,22.007,44.1
0.46,0.32,0.22,32.3458533,91.7876657,19.08528,61.5220863,30.088,23.323,46.59
0.46,0.34,0.2,31.7682907,91.7876657,19.08528,61.5220863,30.228,26.68,43.093
0.46,0.36,0.18,31.1732902,91.7876657,19.08528,61.5220863,30.235,30.18,39.584
0.46,0.38,0.16,30.6503516,91.7876657,19.08528,61.5220863,30.09,33.835,36.076
0.46,0.4,0.14,30.1914135,91.7876657,19.08528,61.5220863,29.798,37.618,32.583
0.46,0.42,0.12,29.748634,91.7876657,19.08528,61.5220863,29.386,41.444,29.17
0.46,0.44,0.1,29.4388868,91.7876657,19.08528,61.5220863,28.897,45.289,25.814
0.46,0.46,0.08,29.0845691,91.7876657,19.08528,61.5220863,28.114,49.104,22.782
0.46,0.48,0.06,29.0261296,91.7876657,19.08528,61.5220863,27.412,52.866,19.722
0.46,0.5,0.04,29.2696215,91.7876657,19.08528,61.5220863,27.29,55.977,16.733
0.46,0.52,0.02,29.4362893,91.7876657,19.08528,61.5220863,26.192,59.885,13.923
0.46,0.54,0.0,31.7151568,91.7876657,19.08528,0.0,29.753,70.247,0.0
0.48,0.0,0.52,45.3558519,91.7876657,0.0,61.5220863,19.594,0.0,80.406
0.48,0.02,0.5,44.4094815,91.7876657,19.08528,61.5220863,20.176,1.978,77.846
0.48,0.04,0.48,43.4827038,91.7876657,19.08528,61.5220863,21.32,2.593,76.087
0.48,0.06,0.46,42.6213441,91.7876657,19.08528,61.5220863,22.621,3.082,74.297
0.48,0.08,0.44,41.820818,91.7876657,19.08528,61.5220863,23.922,3.664,72.413
0.48,0.1,0.42,41.0758411,91.7876657,19.08528,61.5220863,25.265,4.33,70.405
0.48,0.12,0.4,40.3823082,91.7876657,19.08528,61.5220863,26.662,5.056,68.282
0.48,0.14,0.38,39.7191099,91.7876657,19.08528,61.5220863,28.08,5.844,66.077
0.48,0.16,0.36,39.3175727,91.7876657,19.08528,61.5220863,29.449,6.802,63.748
0.48,0.18,0.34,38.8830289,91.7876657,19.08528,61.5220863,30.924,7.783,61.293
0.48,0.2,0.32,38.5037508,91.7876657,19.08528,61.5220863,32.405,8.975,58.62
0.48,0.22,0.3,38.1893357,91.7876657,19.08528,61.5220863,33.818,10.312,55.871
0.48,0.24,0.28,37.5845203,91.7876657,19.08528,61.5220863,37.121,11.441,51.438
0.48,0.26,0.26,36.1652891,91.7876657,19.08528,61.5220863,36.48,17.215,46.305
0.48,0.28,0.24,35.5060297,91.7876657,19.08528,61.5220863,37.275,19.452,43.273
0.48,0.3,0.22,32.2320301,91.7876657,19.08528,61.5220863,33.258,20.635,46.108
0.48,0.32,0.2,31.6579872,91.7876657,19.08528,61.5220863,33.534,23.717,42.749
0.48,0.34,0.18,30.9842806,91.7876657,19.08528,61.5220863,33.634,26.981,39.386
0.48,0.36,0.16,30.5265417,91.7876657,19.08528,61.5220863,33.609,30.4,35.991
0.48,0.38,0.14,30.085991,91.7876657,19.08528,61.5220863,33.353,34.01,32.637
0.48,0.4,0.12,29.7067479,91.7876657,19.08528,61.5220863,32.999,37.689,29.312
0.48,0.42,0.1,29.4505212,91.7876657,19.08528,61.5220863,32.552,41.405,26.043
0.48,0.44,0.08,29.2801929,91.7876657,19.08528,61.5220863,31.978,45.126,22.897
0.48,0.46,0.06,29.2361279,91.7876657,19.08528,61.5220863,31.285,48.809,19.906
0.48,0.48,0.04,29.3892585,91.7876657,19.08528,61.5220863,30.861,52.092,17.047
0.48,0.5,0.02,29.5895565,91.7876657,19.08528,61.5220863,29.693,55.979,14.329
0.48,0.52,0.0,31.9096789,91.7876657,19.08528,0.0,33.685,66.315,0.0
0.5,0.0,0.5,45.5798942,91.7876657,0.0,61.5220863,22.605,0.0,77.395
0.5,0.02,0.48,44.5636279,91.7876657,19.08528,61.5220863,23.254,2.295,74.451
0.5,0.04,0.46,43.607777,91.7876657,19.08528,61.5220863,24.651,2.76,72.59
0.5,0.06,0.44,42.7335549,91.7876657,19.08528,61.5220863,26.068,3.363,70.569
0.5,0.08,0.42,41.7994581,91.7876657,19.08528,61.5220863,27.583,3.938,68.479
0.5,0.1,0.4,41.1864298,91.7876657,19.08528,61.5220863,28.993,4.737,66.27
0.5,0.12,0.38,40.3776997,91.7876657,19.08528,61.5220863,30.536,5.458,64.006
0.5,0.14,0.36,39.6831022,91.7876657,19.08528,61.5220863,32.091,6.25,61.659
0.5,0.16,0.34,39.0982736,91.7876657,19.08528,61.5220863,33.647,7.14,59.213
0.5,0.18,0.32,38.5531837,91.7876657,19.08528,61.5220863,35.215,8.127,56.658
0.5,0.2,0.3,37.9336718,91.7876657,19.08528,61.5220863,38.843,8.087,53.07
0.5,0.22,0.28,37.3908636,91.7876657,19.08528,61.5220863,40.259,10.018,49.722
0.5,0.24,0.26,36.0146531,91.7876657,19.08528,61.5220863,39.926,14.96,45.114
0.5,0.26,0.24,35.3619179,91.7876657,19.08528,61.5220863,40.858,16.935,42.207
0.5,0.28,0.22,31.9239612,91.7876657,19.08528,61.5220863,36.486,18.106,45.409
0.5,0.3,0.2,31.425963,91.7876657,19.08528,61.5220863,37.0,20.881,42.118
0.5,0.32,0.18,30.8451764,91.7876657,19.08528,61.5220863,37.239,23.888,38.872
0.5,0.34,0.16,30.3660577,91.7876657,19.08528,61.5220863,37.333,27.053,35.614
0.5,0.36,0.14,29.9200683,91.7876657,19.08528,61.5220863,37.159,30.461,32.38
0.5,0.38,0.12,29.6003051,91.7876657,19.08528,61.5220863,36.88,33.95,29.17
0.5,0.4,0.1,29.3561154,91.7876657,19.08528,61.5220863,36.422,37.552,26.027
0.5,0.42,0.08,29.2037511,91.7876657,19.08528,61.5220863,35.825,41.203,22.972
0.5,0.44,0.06,29.1975313,91.7876657,19.08528,61.5220863,35.102,44.83,20.068
0.5,0.46,0.04,29.2863956,91.7876657,19.08528,61.5220863,34.259,48.402,17.339
0.5,0.48,0.02,29.5533391,91.7876657,19.08528,61.5220863,33.547,51.638,14.815
0.5,0.5,0.0,32.0053856,91.7876657,19.08528,0.0,37.844,62.156,0.0
0.52,0.0,0.48,45.6305348,91.7876657,0.0,61.5220863,26.078,0.0,73.922
0.52,0.02,0.46,44.7217852,91.7876657,19.08528,61.5220863,26.756,2.596,70.647
0.52,0.04,0.44,43.7053727,91.7876657,19.08528,61.5220863,28.327,3.098,68.576
0.52,0.06,0.42,42.7198445,91.7876657,19.08528,61.5220863,29.92,3.661,66.419
0.52,0.08,0.4,41.7603826,91.7876657,19.08528,61.5220863,31.553,4.276,64.17
0.52,0.1,0.38,40.7957727,91.7876657,19.08528,61.5220863,33.262,4.903,61.835
0.52,0.12,0.36,40.0324062,91.7876657,19.08528,61.5220863,34.915,5.657,59.428
0.52,0.14,0.34,39.1506861,91.7876657,19.08528,61.5220863,36.661,6.373,56.966
0.52,0.16,0.32,38.4312351,91.7876657,19.08528,61.5220863,38.319,7.218,54.463
0.52,0.18,0.3,37.7125397,91.7876657,19.08528,61.5220863,41.932,7.144,50.924
0.52,0.2,0.28,36.9916123,91.7876657,19.08528,61.5220863,43.367,8.975,47.658
0.52,0.22,0.26,36.3423816,91.7876657,19.08528,61.5220863,44.709,10.953,44.338
0.52,0.24,0.24,32.6762357,91.7876657,19.08528,61.5220863,40.347,12.476,47.176
0.52,0.26,0.22,34.5320368,91.7876657,19.08528,61.5220863,45.281,17.103,37.616
0.52,0.28,0.2,31.0672899,91.7876657,19.08528,61.5220863,40.551,18.214,41.235
0.52,0.3,0.18,30.5274823,91.7876657,19.08528,61.5220863,40.92,20.953,38.126
0.52,0.32,0.16,29.9493173,91.7876657,19.08528,61.5220863,41.108,23.867,35.025
0.52,0.34,0.14,29.621837,91.7876657,19.08528,61.5220863,41.062,27.032,31.906
0.52,0.36,0.12,29.2946395,91.7876657,19.08528,61.5220863,40.817,30.341,28.842
0.52,0.38,0.1,29.1340138,91.7876657,19.08528,61.5220863,40.436,33.779,25.785
0.52,0.4,0.08,29.0216465,91.7876657,19.08528,61.5220863,39.873,37.289,22.838
0.52,0.42,0.06,29.0090324,91.7876657,19.08528,61.5220863,39.068,40.869,20.062
0.52,0.44,0.04,29.2278049,91.7876657,19.08528,61.5220863,38.61,44.174,17.216
0.52,0.46,0.02,29.4782035,91.7876657,19.08528,61.5220863,37.452,47.601,14.947
0.52,0.48,0.0,31.952865,91.7876657,19.08528,0.0,41.544,58.456,0.0
0.54,0.0,0.46,45.5934721,91.7876657,0.0,61.5220863,29.919,0.0,70.081
0.54,0.02,0.44,44.3636024,91.7876657,19.08528,61.5220863,30.749,2.677,66.574
0.54,0.04,0.42,43.3536109,91.7876657,19.08528,61.5220863,32.471,3.217,64.313
0.54,0.06,0.4,42.3117301,91.7876657,19.08528,61.5220863,34.245,3.776,61.979
0.54,0.08,0.38,41.2117922,91.7876657,19.08528,61.5220863,36.115,4.33,59.555
0.54,0.1,0.36,40.1648627,91.7876657,19.08528,61.5220863,37.895,4.936,57.169
0.54,0.12,0.34,39.1289971,91.7876657,19.08528,61.5220863,39.759,5.549,54.692
0.54,0.14,0.32,38.2806048,91.7876657,19.08528,61.5220863,41.545,6.303,52.152
0.54,0.16,0.3,37.5723877,91.7876657,19.08528,61.5220863,43.292,7.17,49.538
0.54,0.18,0.28,36.6133286,91.7876657,19.08528,61.5220863,46.636,7.803,45.561
0.54,0.2,0.26,35.8347253,91.7876657,19.08528,61.5220863,48.038,9.571,42.391
0.54,0.22,0.24,35.3096037,91.7876657,19.08528,61.5220863,49.541,11.227,39.232
0.54,0.24,0.22,34.1244626,91.7876657,19.08528,61.5220863,49.09,14.706,36.204
0.54,0.26,0.2,30.5325968,91.7876657,19.08528,61.5220863,44.031,15.756,40.213
0.54,0.28,0.18,30.03929,91.7876657,19.08528,61.5220863,44.708,18.181,37.111
0.54,0.3,0.16,29.5950398,91.7876657,19.08528,61.5220863,44.974,20.901,34.125
0.54,0.32,0.14,29.1803291,91.7876657,19.08528,61.5220863,45.095,23.755,31.149
0.54,0.34,0.12,28.9371382,91.7876657,19.08528,61.5220863,44.902,26.867,28.231
0.54,0.36,0.1,28.7457526,91.7876657,19.08528,61.5220863,44.517,30.128,25.355
0.54,0.38,0.08,28.6778673,91.7876657,19.08528,61.5220863,43.96,33.501,22.538
0.54,0.4,0.06,28.7663799,91.7876657,19.08528,61.5220863,43.215,36.957,19.828
0.54,0.42,0.04,29.0407679,91.7876657,19.08528,61.5220863,42.695,40.195,17.11
0.54,0.44,0.02,29.3263855,91.7876657,19.08528,61.5220863,41.531,43.557,14.912
0.54,0.46,0.0,31.8478606,91.7876657,19.08528,0.0,45.978,54.022,0.0
0.56,0.0,0.44,44.9993576,91.7876657,0.0,61.5220863,34.146,0.0,65.854
0.56,0.02,0.42,43.7215157,91.7876657,19.08528,61.5220863,35.108,2.661,62.231
0.56,0.04,0.4,42.5459695,91.7876657,19.08528,61.5220863,37.005,3.136,59.858
0.56,0.06,0.38,41.3027302,91.7876657,19.08528,61.5220863,39.015,3.571,57.414
0.56,0.08,0.36,40.217966,91.7876657,19.08528,61.5220863,40.991,4.168,54.841
0.56,0.1,0.34,39.1574487,91.7876657,19.08528,61.5220863,42.941,4.763,52.295
0.56,0.12,0.32,38.1583163,91.7876657,19.08528,61.5220863,44.873,5.435,49.692
0.56,0.14,0.3,37.2403863,91.7876657,19.08528,61.5220863,46.69,6.159,47.15
0.56,0.16,0.28,36.430776,91.7876657,19.08528,61.5220863,50.214,6.243,43.543
0.56,0.18,0.26,35.4204932,91.7876657,19.08528,61.5220863,51.511,8.033,40.456
0.56,0.2,0.24,34.6418447,91.7876657,19.08528,61.5220863,52.928,9.691,37.38
0.56,0.22,0.22,31.161493,91.7876657,19.08528,61.5220863,48.221,10.433,41.345
0.56,0.24,0.2,30.0510489,91.7876657,19.08528,61.5220863,47.72,13.458,38.822
0.56,0.26,0.18,29.453921,91.7876657,19.08528,61.5220863,48.413,15.662,35.926
0.56,0.28,0.16,29.0282688,91.7876657,19.08528,61.5220863,48.956,18.04,33.004
0.56,0.3,0.14,28.6810561,91.7876657,19.08528,61.5220863,49.122,20.695,30.183
0.56,0.32,0.12,28.3848393,91.7876657,19.08528,61.5220863,48.951,23.598,27.452
0.56,0.34,0.1,28.2763923,91.7876657,19.08528,61.5220863,48.658,26.638,24.703
0.56,0.36,0.08,28.2929521,91.7876657,19.08528,61.5220863,48.171,29.836,21.993
0.56,0.38,0.06,28.4169918,91.7876657,19.08528,61.5220863,47.414,33.161,19.425
0.56,0.4,0.04,28.7114149,91.7876657,19.08528,61.5220863,46.886,36.293,16.821
0.56,0.42,0.02,29.043432,91.7876657,19.08528,61.5220863,45.671,39.61,14.72
0.56,0.44,0.0,31.5884507,91.7876657,19.08528,0.0,50.456,49.544,0.0
0.58,0.0,0.42,42.9241043,91.7876657,0.0,61.5220863,36.01,0.0,63.99
0.58,0.02,0.4,41.8963463,91.7876657,19.08528,61.5220863,37.045,3.141,59.814
0.58,0.04,0.38,40.757302,91.7876657,19.08528,61.5220863,39.147,3.407,57.446
0.58,0.06,0.36,40.2242066,91.7876657,19.08528,61.5220863,43.931,3.404,52.665
0.58,0.08,0.34,39.0768936,91.7876657,19.08528,61.5220863,46.185,3.966,49.85
0.58,0.1,0.32,37.9723611,91.7876657,19.08528,61.5220863,48.113,4.593,47.294
0.58,0.12,0.3,36.9243839,91.7876657,19.08528,61.5220863,50.043,5.232,44.725
0.58,0.14,0.28,35.9868916,91.7876657,19.08528,61.5220863,53.542,5.089,41.369
0.58,0.16,0.26,35.1079108,91.7876657,19.08528,61.5220863,55.221,6.295,38.484
0.58,0.18,0.24,34.2107432,91.7876657,19.08528,61.5220863,56.635,7.804,35.561
0.58,0.2,0.22,30.4767783,91.7876657,19.08528,61.5220863,51.466,8.723,39.811
0.58,0.22,0.2,29.4394509,91.7876657,19.08528,61.5220863,51.32,11.363,37.317
0.58,0.24,0.18,28.8755554,91.7876657,19.08528,61.5220863,52.123,13.34,34.537
0.58,0.26,0.16,28.3007326,91.7876657,19.08528,61.5220863,52.619,15.526,31.855
0.58,0.28,0.14,27.9664733,91.7876657,19.08528,61.5220863,52.896,17.936,29.168
0.58,0.3,0.12,27.7821946,91.7876657,19.08528,61.5220863,52.983,20.532,26.486
0.58,0.32,0.1,27.7286063,91.7876657,19.08528,61.5220863,52.786,23.356,23.858
0.58,0.34,0.08,27.7972992,91.7876657,19.08528,61.5220863,52.371,26.349,21.28
0.58,0.36,0.06,27.9418625,91.7876657,19.08528,61.5220863,51.604,29.529,18.867
0.58,0.38,0.04,28.3108783,91.7876657,19.08528,61.5220863,51.062,32.553,16.385
0.58,0.4,0.02,28.696596,91.7876657,19.08528,61.5220863,49.857,35.744,14.399
0.58,0.42,0.0,31.2651686,91.7876657,19.08528,0.0,54.932,45.068,0.0
0.6,0.0,0.4,41.4611088,91.7876657,0.0,61.5220863,40.825,0.0,59.175
0.6,0.02,0.38,40.5289231,91.7876657,19.08528,61.5220863,41.995,2.936,55.069
0.6,0.04,0.36,39.5344501,91.7876657,19.08528,61.5220863,44.509,3.171,52.32
0.6,0.06,0.34,38.4442121,91.7876657,19.08528,61.5220863,46.839,3.453,49.708
0.6,0.08,0.32,37.6727077,91.7876657,19.08528,61.5220863,51.23,3.712,45.059
0.6,0.1,0.3,36.6067836,91.7876657,19.08528,61.5220863,53.257,4.384,42.36
0.6,0.12,0.28,35.5223588,91.7876657,19.08528,61.5220863,56.715,4.027,39.258
0.6,0.14,0.26,34.5018448,91.7876657,19.08528,61.5220863,58.498,5.093,36.409
0.6,0.16,0.24,33.5835816,91.7876657,19.08528,61.5220863,60.05,6.321,33.629
0.6,0.18,0.22,29.5967087,91.7876657,19.08528,61.5220863,54.368,7.334,38.298
0.6,0.2,0.2,28.9939953,91.7876657,19.08528,61.5220863,56.039,8.735,35.226
0.6,0.22,0.18,28.0734209,91.7876657,19.08528,61.5220863,55.687,11.228,33.085
0.6,0.24,0.16,27.638169,91.7876657,19.08528,61.5220863,56.38,13.178,30.441
0.6,0.26,0.14,27.3049015,91.7876657,19.08528,61.5220863,56.788,15.346,27.866
0.6,0.28,0.12,27.0996926,91.7876657,19.08528,61.5220863,56.912,17.727,25.361
0.6,0.3,0.1,27.0190514,91.7876657,19.08528,61.5220863,56.795,20.308,22.897
0.6,0.32,0.08,27.1446756,91.7876657,19.08528,61.5220863,56.45,23.079,20.471
0.6,0.34,0.06,27.3935823,91.7876657,19.08528,61.5220863,55.733,26.1,18.168
0.6,0.36,0.04,27.8150936,91.7876657,19.08528,61.5220863,55.227,28.966,15.807
0.6,0.38,0.02,28.2717174,91.7876657,19.08528,61.5220863,54.038,32.024,13.938
0.6,0.4,0.0,30.8461309,91.7876657,19.08528,0.0,59.322,40.678,0.0
0.62,0.0,0.38,40.2385298,91.7876657,0.0,61.5220863,46.172,0.0,53.828
0.62,0.02,0.36,39.144006,91.7876657,19.08528,61.5220863,47.354,2.698,49.948
0.62,0.04,0.34,37.9811982,91.7876657,19.08528,61.5220863,49.754,2.94,47.306
0.62,0.06,0.32,37.0415487,91.7876657,19.08528,61.5220863,52.916,2.434,44.651
0.62,0.08,0.3,36.0827421,91.7876657,19.08528,61.5220863,56.09,3.472,40.438
0.62,0.1,0.28,34.9736478,91.7876657,19.08528,61.5220863,58.306,4.095,37.599
0.62,0.12,0.26,33.8534723,91.7876657,19.08528,61.5220863,61.514,4.079,34.406
0.62,0.14,0.24,32.8222468,91.7876657,19.08528,61.5220863,63.136,5.155,31.709
0.62,0.16,0.22,31.9048602,91.7876657,19.08528,61.5220863,64.577,6.347,29.077
0.62,0.18,0.2,28.1533169,91.7876657,19.08528,61.5220863,58.923,7.221,33.856
0.62,0.2,0.18,27.2524697,91.7876657,19.08528,61.5220863,59.108,9.347,31.545
0.62,0.22,0.16,26.8182262,91.7876657,19.08528,61.5220863,59.93,11.074,28.996
0.62,0.24,0.14,26.4943104,91.7876657,19.08528,61.5220863,60.452,13.002,26.546
0.62,0.26,0.12,26.33002,91.7876657,19.08528,61.5220863,60.71,15.152,24.138
0.62,0.28,0.1,26.3095249,91.7876657,19.08528,61.5220863,60.696,17.498,21.806
0.62,0.3,0.08,26.4421501,91.7876657,19.08528,61.5220863,60.401,20.06,19.539
0.62,0.32,0.06,26.7428335,91.7876657,19.08528,61.5220863,59.773,22.896,17.332
0.62,0.34,0.04,27.2485911,91.7876657,19.08528,61.5220863,59.312,25.583,15.105
0.62,0.36,0.02,27.7721063,91.7876657,19.08528,61.5220863,58.153,28.468,13.379
0.62,0.38,0.0,30.3511393,91.7876657,19.08528,0.0,63.575,36.425,0.0
0.64,0.0,0.36,38.7108035,91.7876657,0.0,61.5220863,51.44,0.0,48.56
0.64,0.02,0.34,37.5051231,91.7876657,19.08528,61.5220863,52.59,2.462,44.948
0.64,0.04,0.32,36.3547268,91.7876657,19.08528,61.5220863,54.949,2.677,42.374
0.64,0.06,0.3,35.2385312,91.7876657,19.08528,61.5220863,57.792,2.456,39.752
0.64,0.08,0.28,34.2382143,91.7876657,19.08528,61.5220863,61.375,2.723,35.901
0.64,0.1,0.26,33.1708671,91.7876657,19.08528,61.5220863,64.017,3.256,32.727
0.64,0.12,0.24,32.1245344,91.7876657,19.08528,61.5220863,66.065,4.035,29.9
0.64,0.14,0.22,31.1491033,91.7876657,19.08528,61.5220863,67.602,5.044,27.354
0.64,0.16,0.2,27.3380779,91.7876657,19.08528,61.5220863,62.019,5.82,32.161
0.64,0.18,0.18,26.485425,91.7876657,19.08528,61.5220863,62.61,7.896,29.493
0.64,0.2,0.16,25.8951315,91.7876657,19.08528,61.5220863,63.208,9.2,27.592
0.64,0.22,0.14,25.5910373,91.7876657,19.08528,61.5220863,63.858,10.91,25.232
0.64,0.24,0.12,25.4724754,91.7876657,19.08528,61.5220863,64.292,12.822,22.886
0.64,0.26,0.1,25.5069879,91.7876657,19.08528,61.5220863,64.399,14.951,20.651
0.64,0.28,0.08,25.7092907,91.7876657,19.08528,61.5220863,64.253,17.28,18.467
0.64,0.3,0.06,26.0420295,91.7876657,19.08528,61.5220863,63.672,19.934,16.394
0.64,0.32,0.04,26.6095113,91.7876657,19.08528,61.5220863,63.263,22.453,14.284
0.64,0.34,0.02,27.2081324,91.7876657,19.08528,61.5220863,62.151,25.15,12.699
0.64,0.36,0.0,29.7765844,91.7876657,19.08528,0.0,67.628,32.372,0.0
0.66,0.0,0.34,36.9018559,91.7876657,0.0,61.5220863,56.381,0.0,43.619
0.66,0.02,0.32,35.784846,91.7876657,0.0,61.5220863,59.011,0.0,40.989
0.66,0.04,0.3,34.6469796,91.7876657,19.08528,61.5220863,60.48,1.756,37.764
0.66,0.06,0.28,33.5173258,91.7876657,19.08528,61.5220863,63.062,2.217,34.722
0.66,0.08,0.26,32.4226728,91.7876657,19.08528,61.5220863,65.835,2.648,31.517
0.66,0.1,0.24,31.3520003,91.7876657,19.08528,61.5220863,68.36,3.218,28.423
0.66,0.12,0.22,30.2946723,91.7876657,19.08528,61.5220863,70.15,4.037,25.813
0.66,0.14,0.2,26.4767436,91.7876657,19.08528,61.5220863,64.848,4.632,30.521
0.66,0.16,0.18,25.7866332,91.7876657,19.08528,61.5220863,66.099,5.789,28.112
0.66,0.18,0.16,25.0468529,91.7876657,19.08528,61.5220863,66.4,7.539,26.061
0.66,0.2,0.14,24.7001305,91.7876657,19.08528,61.5220863,67.103,9.051,23.846
0.66,0.22,0.12,24.5644037,91.7876657,19.08528,61.5220863,67.576,10.757,21.667
0.66,0.24,0.1,24.6391362,91.7876657,19.08528,61.5220863,67.872,12.658,19.47
0.66,0.26,0.08,24.9024152,91.7876657,19.08528,61.5220863,67.865,14.763,17.372
0.66,0.28,0.06,25.335097,91.7876657,19.08528,61.5220863,67.573,17.077,15.35
0.66,0.3,0.04,25.9152567,91.7876657,19.08528,61.5220863,67.029,19.561,13.41
0.66,0.32,0.02,26.574639,91.7876657,19.08528,61.5220863,66.014,22.085,11.901
0.66,0.34,0.0,29.1264945,91.7876657,19.08528,0.0,71.46,28.54,0.0
0.68,0.0,0.32,35.2221768,91.7876657,0.0,61.5220863,61.302,0.0,38.698
0.68,0.02,0.3,33.9990696,91.7876657,0.0,61.5220863,63.788,0.0,36.212
0.68,0.04,0.28,32.829575,91.7876657,19.08528,61.5220863,65.17,1.652,33.178
0.68,0.06,0.26,31.6646388,91.7876657,19.08528,61.5220863,67.652,2.095,30.253
0.68,0.08,0.24,30.5162864,91.7876657,19.08528,61.5220863,69.976,2.615,27.409
0.68,0.1,0.22,29.4633918,91.7876657,19.08528,61.5220863,72.213,3.203,24.584
0.68,0.12,0.2,25.6722697,91.7876657,19.08528,61.5220863,67.578,3.566,28.856
0.68,0.14,0.18,24.9320644,91.7876657,19.08528,61.5220863,68.882,4.567,26.551
0.68,0.16,0.16,24.2599493,91.7876657,19.08528,61.5220863,69.548,6.263,24.189
0.68,0.18,0.14,23.8410613,91.7876657,19.08528,61.5220863,70.184,7.405,22.41
0.68,0.2,0.12,23.6759344,91.7876657,19.08528,61.5220863,70.75,8.912,20.337
0.68,0.22,0.1,23.7502847,91.7876657,19.08528,61.5220863,71.103,10.602,18.295
